# File: Hot_aq_density_v6.2.dat
# Creation time: 2023-04-17T17:23:48.000  +0200
#
# Based on marginalized debiasing from
# /home/petit/Research/OSSOS/data/Simulations/Bias-aq-i-H-v6.3-All_Surveys/Simulation-2023-04-14T16.30/All_Surveys_v12-free-cla_m.detections-full
#
# a_min = 40.0
# a_step = 0.1
# q_min = 34.5
# q_step = 0.1
#
# Bandwidth = 0.20
#
# Hcut =  8.7
#
#  a      q     dens
 40.31  37.21 0.011098
 40.31  37.31 0.010156
 40.31  37.41 0.009270
 40.31  37.51 0.008504
 40.31  37.61 0.007859
 40.31  37.71 0.007301
 40.31  37.81 0.006796
 40.31  37.91 0.006334
 40.31  38.01 0.005938
 40.31  38.11 0.005653
 40.31  38.21 0.005525
 40.31  38.31 0.005579
 40.31  38.41 0.005805
 40.31  38.51 0.006150
 40.31  38.61 0.006530
 40.31  38.71 0.006857
 40.31  38.81 0.007061
 40.31  38.91 0.007123
 40.31  39.01 0.007079
 40.31  39.11 0.007011
 40.31  39.21 0.007019
 40.31  39.31 0.007186
 40.31  39.41 0.007547
 40.31  39.51 0.008081
 40.31  39.61 0.008709
 40.31  39.71 0.009320
 40.31  39.81 0.009787
 40.31  39.91 0.009995
 40.31  40.01 0.009859
 40.31  40.11 0.009342
 40.31  40.21 0.008467
 40.41  34.51 0.000023
 40.41  34.61 0.000043
 40.41  34.71 0.000077
 40.41  34.81 0.000133
 40.41  34.91 0.000222
 40.41  35.01 0.000356
 40.41  35.11 0.000551
 40.41  35.21 0.000822
 40.41  35.31 0.001178
 40.41  35.41 0.001617
 40.41  35.51 0.002121
 40.41  35.61 0.002656
 40.41  35.71 0.003177
 40.41  35.81 0.003648
 40.41  35.91 0.004059
 40.41  36.01 0.004445
 40.41  36.11 0.004885
 40.41  36.21 0.005486
 40.41  36.31 0.006343
 40.41  36.41 0.007496
 40.41  36.51 0.008894
 40.41  36.61 0.010393
 40.41  36.71 0.011782
 40.41  36.81 0.012845
 40.41  36.91 0.013420
 40.41  37.01 0.013451
 40.41  37.11 0.012991
 40.41  37.21 0.012180
 40.41  37.31 0.011190
 40.41  37.41 0.010175
 40.41  37.51 0.009238
 40.41  37.61 0.008427
 40.41  37.71 0.007746
 40.41  37.81 0.007188
 40.41  37.91 0.006745
 40.41  38.01 0.006421
 40.41  38.11 0.006230
 40.41  38.21 0.006186
 40.41  38.31 0.006287
 40.41  38.41 0.006511
 40.41  38.51 0.006811
 40.41  38.61 0.007122
 40.41  38.71 0.007381
 40.41  38.81 0.007542
 40.41  38.91 0.007603
 40.41  39.01 0.007611
 40.41  39.11 0.007652
 40.41  39.21 0.007822
 40.41  39.31 0.008196
 40.41  39.41 0.008798
 40.41  39.51 0.009590
 40.41  39.61 0.010479
 40.41  39.71 0.011330
