# File: ModelUsed.dat
# Creation time: 2026-03-20T16:55:27.145  +0100
#
# Twotino population model.
# Version OSSOS 1.0, 2026-03-20
#
# Seed:  123476890
#
# Epoch: 2453157.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Cold component:     1.700
# Hot component:    10.000
# f1:            0.200
# emin:          0.100
# emax:          0.450
# ecas:          0.275
# esas:          0.045
# emins:         0.070
# emaxs:         0.350
# fleading:      0.500
# fsym:          0.500
#
# Hot H-dist. parameter:            8.66  1.00  0.40  8.66
# hmin:          6.000
#
# Phase effect parameter G:  0.15
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  47.7589   0.2437   8.6321 320.2642  73.5287 239.7001   7.80 2453157.50000   55.3751 02:01   1
  47.5932   0.1408  10.2035 127.3825 306.6385 265.8130   7.87 2453157.50000   48.9955 02:01   3
  47.9023   0.3256  10.2078 287.8271  76.9057 178.3297   8.57 2453157.50000   63.4967 02:01   5
  47.5100   0.3365  18.3540 254.9787 356.5513 135.8521   7.73 2453157.50000   60.8404 02:01   1
  47.7245   0.3423  14.6585 344.6016  70.7615 255.0436   7.82 2453157.50000   56.2959 02:01   2
  48.0905   0.2827   7.5165  78.8696 316.9805 167.3661   8.56 2453157.50000   61.4843 02:01   5
  47.6686   0.2450   8.8054  77.1683 184.3460  38.6042   6.37 2453157.50000   40.0434 02:01   4
  47.5866   0.2987  13.0360 230.8709  39.7433  47.9455   8.24 2453157.50000   41.1830 02:01   5
  47.5500   0.3041   8.4213 245.6188 151.8995 129.3237   8.34 2453157.50000   58.6963 02:01   4
  47.7497   0.2525  12.2933  37.6767 279.1437 196.8850   6.33 2453157.50000   59.4733 02:01   5
  47.5797   0.1559   5.7221  85.5882 209.4169 160.1883   8.12 2453157.50000   54.6654 02:01   3
  47.5592   0.0956   0.7214 139.0601 331.6792 238.2091   8.52 2453157.50000   50.2445 02:01   2
  47.7936   0.2779   1.1562 210.1594 268.5808 119.2874   8.62 2453157.50000   56.5537 02:01   5
  47.6576   0.2481   2.7055 228.0088 325.0799 147.5759   8.60 2453157.50000   58.2704 02:01   1
  47.7858   0.2368  10.5415 296.0612 211.4295 262.6996   8.64 2453157.50000   51.6634 02:01   4
  47.6083   0.3234  14.1996 134.5851 296.7715 123.1543   8.22 2453157.50000   58.6866 02:01   4
  47.9121   0.2722  18.4296 183.5234 321.1936  82.2032   8.52 2453157.50000   49.6497 02:01   4
  47.9764   0.2401   7.5832 289.4553 337.2069 116.5963   8.56 2453157.50000   54.9898 02:01   1
  47.7224   0.2530   2.9736 118.0678  81.5276 158.2069   6.94 2453157.50000   59.2419 02:01   1
  48.0057   0.3125  18.4379 113.4450 182.7655 177.3677   8.65 2453157.50000   62.9971 02:01   3
  47.7359   0.2744  19.1748   2.9629 329.9567  13.6345   7.86 2453157.50000   35.3244 02:01   5
  47.7465   0.2600   6.7343  21.7016 322.9634 168.7629   8.13 2453157.50000   60.0098 02:01   4
  47.6282   0.2674  17.8932 206.2889  71.8220 167.9311   7.56 2453157.50000   60.1891 02:01   3
  48.0538   0.3143  12.2051  29.1830 321.6207 311.5446   8.52 2453157.50000   41.6090 02:01   3
  48.0343   0.3702  15.3727 162.7098 227.6686 341.9283   8.65 2453157.50000   32.3382 02:01   5
  47.8188   0.2683   1.9095 100.2593  18.9136 187.8110   8.16 2453157.50000   60.5754 02:01   1
  47.7844   0.2296  11.1569 311.0143 343.9643 186.8346   8.30 2453157.50000   58.7037 02:01   4
  48.0626   0.2932   9.4663 246.2839 196.8711  16.8836   7.34 2453157.50000   35.1512 02:01   0
  47.5611   0.1173   7.6582  41.8876 340.4394 268.0819   8.28 2453157.50000   48.3918 02:01   2
  47.5883   0.1687  11.8031 316.3169  32.6623 269.0411   8.40 2453157.50000   49.0459 02:01   1
  47.8248   0.2940  27.4766 147.5809 261.1096 131.6408   8.64 2453157.50000   58.9048 02:01   4
  47.6193   0.3102   9.8179 198.0686 310.0936 176.5964   8.43 2453157.50000   62.3764 02:01   1
  47.7985   0.2750   4.3089  50.2299 177.5185  58.8006   7.44 2453157.50000   44.1626 02:01   4
  47.9599   0.2686   1.6348 293.7843 213.3972  91.4855   7.24 2453157.50000   51.5672 02:01   4
  47.7861   0.2280  17.4460 267.7294 154.1946  48.6034   8.63 2453157.50000   42.3228 02:01   1
  47.7208   0.2800  26.2764 100.5258 160.6440 326.4542   8.53 2453157.50000   38.2496 02:01   2
  47.7567   0.1973  19.7094 227.7254 275.9482 347.7134   8.18 2453157.50000   38.6672 02:01   0
  47.6690   0.2864   2.5675 241.6733  93.0797  69.0829   7.11 2453157.50000   46.5836 02:01   0
  47.7910   0.2386  13.4715 109.8011 252.2035 349.3998   7.61 2453157.50000   36.7211 02:01   4
  47.7332   0.2990   4.6754 146.7136 227.0549 353.7212   8.58 2453157.50000   33.6344 02:01   5
  47.6002   0.2017  15.8035 118.8655 290.9796 160.4552   7.74 2453157.50000   56.8159 02:01   5
  47.6841   0.2424  22.2064 168.7572 270.6668 224.9692   8.46 2453157.50000   56.9558 02:01   1
  47.6642   0.2635   4.6303  42.5347 353.0511 257.4908   8.24 2453157.50000   53.1847 02:01   2
  47.7914   0.3055  20.8040 162.2242  57.7558 241.7999   7.77 2453157.50000   57.4355 02:01   4
  47.6983   0.2800   7.1133 122.6637 112.2407  51.5832   8.53 2453157.50000   42.3237 02:01   4
  47.7226   0.2708  16.0882 275.9649  76.8181  85.9072   8.62 2453157.50000   50.2184 02:01   1
  47.7954   0.3105   6.7764 231.1910 123.5573 258.2221   8.23 2453157.50000   54.6600 02:01   1
  47.6671   0.2855   8.0519 273.2882  78.4217 185.7652   8.64 2453157.50000   61.2364 02:01   5
  47.7376   0.1017  14.4057 111.6925 306.4548 342.6099   8.47 2453157.50000   43.1544 02:01   5
  47.6814   0.1286  19.0118 124.9097 257.2357 165.9176   8.24 2453157.50000   53.6675 02:01   5
  47.6616   0.1246   8.4462 254.9020 135.3758  38.0075   7.27 2453157.50000   43.3102 02:01   0
  47.7358   0.2865   5.0110 226.3857  93.4083 270.8158   8.66 2453157.50000   51.2845 02:01   1
  47.4985   0.2859  30.7264 122.6204  89.4861 147.7577   8.56 2453157.50000   59.7794 02:01   1
  47.4816   0.1917   9.1844 347.6842 222.7403  71.7941   7.91 2453157.50000   46.3233 02:01   5
  47.7938   0.1015   3.5014 102.6479  29.7776 351.0613   8.17 2453157.50000   43.0142 02:01   0
  47.7430   0.0997   5.9578 130.8160  37.4817 351.6051   6.58 2453157.50000   43.0444 02:01   1
  47.7022   0.2066   1.8601 147.2302 310.7428  21.9217   8.59 2453157.50000   38.9490 02:01   1
  47.7147   0.2746  11.0169 212.1291 298.0076 171.9258   8.65 2453157.50000   60.7390 02:01   1
  47.6693   0.1110   1.2924 175.6946 303.3813 209.7297   8.15 2453157.50000   52.3878 02:01   2
  47.6707   0.2635  15.8594 123.3761 200.8820 175.1246   7.85 2453157.50000   60.2049 02:01   4
  47.9935   0.2694  19.3752 139.0586 303.9070   7.0968   8.23 2453157.50000   35.2509 02:01   0
  47.8715   0.2254   2.3412 114.4445 335.4288 268.5420   8.54 2453157.50000   50.4796 02:01   3
